Credit_Score,Pais,Genero,Idade,Tempo_Credito,Balanco,Qtd_Produtos,Possui_Cartao,Membro_Ativo,Salario_Anual,Churn
764,SPAIN,Male,24.0,3,0.0,2,1.0,0.0,1011687.0,0.0
596,SPAIN,Male,24.0,7,0.0,2,0.0,0.0,1011687.0,0.0
671,SPAIN,Male,24.0,6,0.0,2,1.0,1.0,1011687.0,0.0
794,SPAIN,Male,24.0,3,146126.75,2,1.0,1.0,1011687.0,0.0
636,SPAIN,Male,24.0,1,0.0,1,1.0,1.0,1011687.0,0.0
614,SPAIN,Female,24.0,10,98567.1,1,1.0,0.0,1011687.0,0.0
604,SPAIN,Female,24.0,5,0.0,2,1.0,1.0,1011687.0,0.0
607,SPAIN,Female,24.0,9,0.0,2,1.0,1.0,1011687.0,0.0
645,SPAIN,Male,24.0,3,0.0,2,1.0,1.0,1011687.0,0.0
709,SPAIN,Male,24.0,8,101266.51,1,1.0,1.0,1011687.0,0.0
614,SPAIN,Male,24.0,5,0.0,1,0.0,1.0,1011687.0,1.0
588,SPAIN,Male,24.0,3,0.0,2,1.0,1.0,1011687.0,0.0
646,SPAIN,Male,24.0,5,0.0,1,1.0,0.0,1011687.0,0.0
526,SPAIN,Female,24.0,5,0.0,2,0.0,0.0,1011687.0,0.0
594,SPAIN,Male,24.0,4,0.0,2,1.0,0.0,1011687.0,0.0
551,SPAIN,Male,24.0,5,144258.52,1,1.0,0.0,1011687.0,1.0
753,SPAIN,Male,24.0,6,102728.88,1,1.0,1.0,1011687.0,0.0
706,SPAIN,Female,24.0,5,0.0,2,0.0,1.0,1011687.0,0.0
632,SPAIN,Female,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
656,SPAIN,Female,24.0,9,101707.8,1,1.0,0.0,1011687.0,0.0
696,SPAIN,Male,24.0,8,0.0,2,1.0,0.0,1011687.0,0.0
584,SPAIN,Male,24.0,5,0.0,2,1.0,0.0,1011687.0,0.0
715,SPAIN,Male,24.0,8,0.0,2,1.0,1.0,1011687.0,0.0
589,SPAIN,Male,24.0,10,0.0,2,1.0,0.0,1011687.0,0.0
755,SPAIN,Female,24.0,6,123709.46,2,1.0,1.0,1011687.0,0.0
486,SPAIN,Female,24.0,1,0.0,1,1.0,0.0,1011687.0,0.0
807,SPAIN,Female,24.0,4,0.0,2,1.0,0.0,1011687.0,0.0
637,SPAIN,Female,24.0,10,0.0,2,1.0,1.0,1011687.0,0.0
579,SPAIN,Female,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
642,SPAIN,Female,24.0,6,0.0,2,1.0,1.0,1011687.0,0.0
697,SPAIN,Male,24.0,9,0.0,1,0.0,1.0,1011687.0,0.0
727,SPAIN,Female,24.0,3,0.0,2,1.0,0.0,1011687.0,0.0
564,SPAIN,Female,24.0,9,149592.14,2,1.0,1.0,1011687.0,0.0
679,SPAIN,Female,24.0,6,114948.76,1,0.0,1.0,1011687.0,1.0
678,SPAIN,Male,24.0,6,0.0,2,0.0,0.0,1011687.0,0.0
651,SPAIN,Male,24.0,6,0.0,1,1.0,0.0,1011687.0,1.0
753,SPAIN,Male,24.0,3,0.0,1,1.0,1.0,1011687.0,0.0
493,SPAIN,Female,24.0,3,80770.16,2,0.0,1.0,1011687.0,0.0
740,SPAIN,Female,24.0,8,0.0,2,0.0,0.0,1011687.0,0.0
543,SPAIN,Male,24.0,2,139825.04,1,1.0,1.0,1011687.0,0.0
545,SPAIN,Male,24.0,7,81132.21,1,1.0,1.0,1011687.0,0.0
718,SPAIN,Female,24.0,0,0.0,2,0.0,0.0,1011687.0,0.0
596,SPAIN,Female,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
757,SPAIN,Male,24.0,2,132582.7,1,1.0,0.0,1011687.0,0.0
724,SPAIN,Male,24.0,2,0.0,2,1.0,0.0,1011687.0,0.0
616,SPAIN,Male,24.0,8,0.0,2,1.0,1.0,1011687.0,0.0
528,SPAIN,Female,24.0,6,78833.75,2,1.0,1.0,1011687.0,0.0
469,SPAIN,Male,24.0,6,79858.13,1,1.0,1.0,1011687.0,0.0
605,SPAIN,Female,24.0,3,165692.91,2,1.0,0.0,1011687.0,0.0
685,SPAIN,Male,24.0,6,132759.8,1,1.0,0.0,1011687.0,0.0
588,SPAIN,Female,24.0,4,0.0,2,1.0,1.0,1011687.0,0.0
598,SPAIN,Male,24.0,4,0.0,2,1.0,1.0,1011687.0,0.0
539,SPAIN,Female,24.0,8,0.0,2,1.0,0.0,1011687.0,0.0
774,SPAIN,Male,24.0,4,0.0,2,1.0,0.0,1011687.0,0.0
486,SPAIN,Male,24.0,1,0.0,2,1.0,0.0,1011687.0,0.0
704,SPAIN,Female,24.0,2,0.0,1,1.0,1.0,1011687.0,0.0
523,SPAIN,Male,24.0,1,0.0,2,0.0,1.0,1011687.0,1.0
764,SPAIN,Male,24.0,3,0.0,1,1.0,0.0,1011687.0,1.0
539,SPAIN,Female,24.0,3,0.0,2,1.0,1.0,1011687.0,0.0
658,SPAIN,Male,24.0,1,0.0,2,0.0,1.0,1011687.0,0.0
686,SPAIN,Male,24.0,1,0.0,2,0.0,0.0,1011687.0,1.0
736,SPAIN,Female,24.0,8,0.0,2,1.0,0.0,1011687.0,1.0
627,SPAIN,Male,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
765,SPAIN,Female,24.0,1,154733.97,1,1.0,0.0,1011687.0,0.0
625,SPAIN,Male,24.0,4,121161.57,1,0.0,1.0,1011687.0,0.0
473,SPAIN,Female,24.0,2,0.0,1,0.0,1.0,1011687.0,0.0
714,SPAIN,Male,24.0,0,108058.07,2,1.0,1.0,1011687.0,0.0
678,SPAIN,Female,24.0,8,0.0,2,1.0,0.0,1011687.0,0.0
543,SPAIN,Male,24.0,4,145081.72,1,0.0,1.0,1011687.0,0.0
712,SPAIN,Male,24.0,1,0.0,2,1.0,1.0,1011687.0,0.0
730,SPAIN,Male,24.0,7,0.0,1,1.0,0.0,1011687.0,0.0
597,SPAIN,Female,24.0,8,0.0,1,0.0,0.0,1011687.0,0.0
613,SPAIN,Male,24.0,10,0.0,2,0.0,1.0,1011687.0,0.0
648,SPAIN,Female,24.0,6,0.0,2,1.0,0.0,1011687.0,0.0
599,SPAIN,Male,24.0,4,0.0,2,1.0,1.0,1011687.0,0.0
350,SPAIN,Female,24.0,1,111098.85,1,1.0,1.0,1011687.0,0.0
652,SPAIN,Male,24.0,7,101827.57,1,1.0,1.0,1011687.0,0.0
611,SPAIN,Male,24.0,7,121151.37,2,1.0,0.0,1011687.0,0.0
781,SPAIN,Female,24.0,8,0.0,2,1.0,0.0,1011687.0,0.0
651,SPAIN,Female,24.0,5,0.0,2,1.0,1.0,1011687.0,0.0
678,SPAIN,Female,24.0,4,0.0,2,0.0,0.0,1011687.0,0.0
850,SPAIN,Female,24.0,1,0.0,2,0.0,0.0,1011687.0,0.0
593,SPAIN,Female,24.0,1,135555.8,3,0.0,1.0,1011687.0,1.0
689,SPAIN,Male,24.0,1,0.0,1,1.0,1.0,1011687.0,0.0
706,SPAIN,Male,24.0,3,141078.57,1,1.0,1.0,1011687.0,0.0
850,SPAIN,Male,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
677,SPAIN,Male,24.0,2,0.0,2,1.0,1.0,1011687.0,0.0
644,SPAIN,Female,24.0,8,92760.55,1,1.0,0.0,1011687.0,0.0
696,SPAIN,Male,24.0,4,142876.98,1,1.0,0.0,1011687.0,1.0
500,SPAIN,Male,24.0,1,99004.24,1,1.0,1.0,1011687.0,0.0
590,SPAIN,Male,24.0,4,145751.03,1,1.0,0.0,1011687.0,0.0
727,SPAIN,Female,24.0,9,0.0,1,1.0,0.0,1011687.0,1.0
632,SPAIN,Male,24.0,8,0.0,2,1.0,0.0,1011687.0,0.0
579,SPAIN,Male,24.0,2,172478.15,1,0.0,0.0,1011687.0,0.0
826,SPAIN,Male,24.0,5,146466.46,2,0.0,0.0,1011687.0,0.0
685,SPAIN,Male,24.0,10,131691.33,1,1.0,0.0,1011687.0,0.0
594,SPAIN,Female,24.0,5,97378.54,1,1.0,1.0,1011687.0,0.0
651,SPAIN,Male,24.0,1,0.0,2,0.0,1.0,1011687.0,0.0
560,SPAIN,Male,24.0,0,0.0,2,0.0,1.0,1011687.0,0.0
581,SPAIN,Female,24.0,6,0.0,2,1.0,1.0,1011687.0,0.0
601,SPAIN,Male,24.0,7,0.0,2,0.0,1.0,1011687.0,0.0
587,SPAIN,Female,24.0,1,0.0,2,1.0,0.0,1011687.0,0.0
544,SPAIN,Female,24.0,0,0.0,2,1.0,0.0,1011687.0,0.0
554,SPAIN,Female,24.0,4,115074.02,1,0.0,1.0,1011687.0,0.0
785,SPAIN,Male,24.0,3,129855.72,1,1.0,0.0,1011687.0,1.0
577,SPAIN,Male,24.0,4,0.0,1,1.0,0.0,1011687.0,0.0
635,SPAIN,Male,24.0,4,152657.65,2,1.0,0.0,1011687.0,1.0
642,SPAIN,Male,24.0,8,143656.55,2,0.0,1.0,1011687.0,0.0
743,SPAIN,Female,24.0,4,0.0,2,1.0,0.0,1011687.0,0.0
687,SPAIN,Male,24.0,6,0.0,1,0.0,1.0,1011687.0,0.0
636,SPAIN,Male,24.0,3,116084.32,1,1.0,1.0,1011687.0,0.0
706,SPAIN,Male,24.0,0,102984.91,1,1.0,1.0,1011687.0,0.0
706,SPAIN,Female,24.0,9,129502.42,1,1.0,0.0,1011687.0,0.0
579,SPAIN,Male,24.0,5,177799.83,2,0.0,1.0,1011687.0,0.0
618,SPAIN,Male,24.0,5,171922.72,2,1.0,1.0,1011687.0,0.0
587,SPAIN,Male,24.0,8,0.0,2,1.0,0.0,1011687.0,0.0
679,SPAIN,Male,24.0,2,0.0,2,0.0,1.0,1011687.0,0.0
577,SPAIN,Male,24.0,2,0.0,2,1.0,1.0,1011687.0,0.0
613,SPAIN,Male,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
784,SPAIN,Female,24.0,5,0.0,2,1.0,1.0,1011687.0,0.0
629,SPAIN,Male,24.0,2,0.0,2,1.0,1.0,1011687.0,0.0
611,SPAIN,Female,24.0,1,0.0,1,0.0,0.0,1011687.0,1.0
681,SPAIN,Female,24.0,9,0.0,2,1.0,0.0,1011687.0,0.0
692,SPAIN,Male,24.0,7,98626.13,1,0.0,1.0,1011687.0,0.0
641,SPAIN,Female,24.0,9,0.0,1,0.0,0.0,1011687.0,0.0
816,SPAIN,Male,24.0,3,97297.09,1,1.0,1.0,1011687.0,0.0
696,SPAIN,Male,24.0,3,114739.92,1,1.0,0.0,1011687.0,0.0
563,SPAIN,Male,24.0,7,0.0,1,1.0,1.0,1011687.0,0.0
706,SPAIN,Female,24.0,10,155766.05,1,0.0,1.0,1011687.0,0.0
611,SPAIN,Male,24.0,8,144855.34,1,0.0,1.0,1011687.0,0.0
850,SPAIN,Female,24.0,0,99660.44,1,1.0,1.0,1011687.0,0.0
628,SPAIN,Female,24.0,8,61274.7,2,1.0,0.0,1011687.0,0.0
796,SPAIN,Male,24.0,5,102773.15,2,0.0,0.0,1011687.0,0.0
774,SPAIN,Male,24.0,8,121570.07,1,1.0,0.0,1011687.0,0.0
790,SPAIN,Male,24.0,10,124577.33,1,1.0,1.0,1011687.0,0.0
613,SPAIN,Female,24.0,8,0.0,1,0.0,1.0,1011687.0,1.0
648,SPAIN,Female,24.0,6,106968.41,1,1.0,0.0,1011687.0,0.0
645,SPAIN,Female,24.0,9,154701.57,2,0.0,0.0,1011687.0,0.0
691,SPAIN,Male,24.0,6,0.0,2,0.0,1.0,1011687.0,0.0
675,SPAIN,Female,24.0,8,114949.74,1,1.0,0.0,1011687.0,0.0
706,SPAIN,Male,24.0,2,0.0,2,1.0,0.0,1011687.0,0.0
691,SPAIN,Female,24.0,5,0.0,2,1.0,1.0,1011687.0,0.0
684,SPAIN,Male,24.0,1,0.0,1,1.0,1.0,1011687.0,0.0
616,SPAIN,Female,24.0,5,101985.81,1,0.0,1.0,1011687.0,0.0
775,SPAIN,Male,24.0,6,0.0,2,1.0,0.0,1011687.0,0.0
752,SPAIN,Male,24.0,2,0.0,1,1.0,0.0,1011687.0,0.0
555,SPAIN,Male,24.0,1,0.0,2,1.0,0.0,1011687.0,0.0
684,SPAIN,Female,24.0,5,107065.31,2,1.0,1.0,1011687.0,0.0
637,SPAIN,Female,24.0,7,0.0,2,1.0,0.0,1011687.0,0.0
586,SPAIN,Female,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
627,SPAIN,Female,24.0,10,159203.71,1,1.0,1.0,1011687.0,1.0
806,SPAIN,Male,24.0,6,0.0,2,0.0,1.0,1011687.0,0.0
767,SPAIN,Female,24.0,5,0.0,2,1.0,1.0,1011687.0,0.0
713,SPAIN,Male,24.0,3,0.0,2,0.0,1.0,1011687.0,0.0
774,SPAIN,Male,24.0,8,106282.85,2,1.0,1.0,1011687.0,0.0
627,SPAIN,Female,24.0,6,166328.65,1,1.0,0.0,1011687.0,0.0
559,SPAIN,Male,24.0,7,0.0,2,0.0,1.0,1011687.0,0.0
667,SPAIN,Male,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
590,SPAIN,Male,24.0,2,0.0,2,1.0,0.0,1011687.0,1.0
741,SPAIN,Male,24.0,2,0.0,2,1.0,1.0,1011687.0,0.0
682,SPAIN,Female,24.0,7,124401.6,1,1.0,0.0,1011687.0,0.0
608,SPAIN,Female,24.0,1,88011.4,1,1.0,0.0,1011687.0,1.0
586,SPAIN,Female,24.0,6,135125.28,1,1.0,0.0,1011687.0,0.0
596,SPAIN,Male,24.0,7,107637.97,3,1.0,0.0,1011687.0,1.0
569,SPAIN,Female,24.0,8,121778.71,1,1.0,1.0,1011687.0,1.0
640,SPAIN,Female,24.0,2,166832.56,1,0.0,1.0,1011687.0,1.0
850,SPAIN,Male,24.0,5,0.0,2,1.0,0.0,1011687.0,0.0
619,SPAIN,Female,24.0,1,0.0,1,1.0,0.0,1011687.0,1.0
734,SPAIN,Male,24.0,3,0.0,1,1.0,1.0,1011687.0,0.0
635,SPAIN,Male,24.0,6,83087.9,1,1.0,1.0,1011687.0,0.0
653,SPAIN,Male,24.0,5,117559.07,2,1.0,1.0,1011687.0,0.0
589,SPAIN,Female,24.0,9,0.0,2,1.0,1.0,1011687.0,0.0
712,SPAIN,Male,24.0,2,0.0,2,0.0,1.0,1011687.0,0.0
629,SPAIN,Male,24.0,4,137964.97,1,0.0,0.0,1011687.0,0.0
670,SPAIN,Female,24.0,3,175575.95,2,1.0,0.0,1011687.0,0.0
644,SPAIN,Male,24.0,7,126439.26,1,1.0,1.0,1011687.0,0.0
850,SPAIN,Female,24.0,8,177799.83,2,1.0,0.0,1011687.0,0.0
712,SPAIN,Male,24.0,8,141078.37,1,1.0,1.0,1011687.0,0.0
491,SPAIN,Male,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
731,SPAIN,Female,24.0,10,136853.53,1,1.0,0.0,1011687.0,0.0
521,SPAIN,Female,24.0,7,175739.36,1,1.0,0.0,1011687.0,0.0
705,SPAIN,Male,24.0,7,40224.7,2,1.0,1.0,1011687.0,0.0
498,SPAIN,Male,24.0,3,121854.39,2,0.0,0.0,1011687.0,0.0
641,SPAIN,Male,24.0,6,0.0,2,1.0,1.0,1011687.0,0.0
705,SPAIN,Female,24.0,4,159203.71,1,1.0,1.0,1011687.0,0.0
698,SPAIN,Female,24.0,5,0.0,1,0.0,0.0,1011687.0,0.0
743,SPAIN,Female,24.0,1,0.0,2,1.0,0.0,1011687.0,0.0
668,SPAIN,Female,24.0,9,117020.92,1,0.0,0.0,1011687.0,0.0
735,SPAIN,Female,24.0,2,0.0,2,1.0,1.0,1011687.0,0.0
667,SPAIN,Male,24.0,0,0.0,2,1.0,0.0,1011687.0,0.0
477,SPAIN,Female,24.0,2,141078.57,1,1.0,1.0,1011687.0,0.0
850,SPAIN,Female,24.0,4,0.0,2,0.0,1.0,1011687.0,0.0
709,SPAIN,Female,24.0,8,0.0,2,0.0,1.0,1011687.0,0.0
809,SPAIN,Male,24.0,9,0.0,1,1.0,1.0,1011687.0,0.0
706,SPAIN,Female,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
825,SPAIN,Female,24.0,6,0.0,2,0.0,1.0,1011687.0,0.0
681,SPAIN,Male,24.0,1,0.0,2,1.0,1.0,1011687.0,0.0
752,SPAIN,Male,24.0,6,0.0,2,1.0,0.0,1011687.0,0.0
675,SPAIN,Male,24.0,0,0.0,1,0.0,1.0,1011687.0,1.0
591,SPAIN,Male,24.0,4,152321.91,1,1.0,0.0,1011687.0,0.0
609,SPAIN,Female,24.0,6,139443.75,2,1.0,0.0,1011687.0,0.0
683,SPAIN,Female,24.0,3,98567.1,1,1.0,0.0,1011687.0,0.0
662,SPAIN,Female,24.0,1,131365.37,1,1.0,1.0,1011687.0,0.0
554,SPAIN,Male,24.0,8,132876.55,1,1.0,0.0,1011687.0,0.0
521,SPAIN,Male,24.0,9,0.0,2,1.0,0.0,1011687.0,0.0
438,SPAIN,Female,24.0,1,0.0,2,1.0,0.0,1011687.0,0.0
730,SPAIN,Male,24.0,2,0.0,2,1.0,0.0,1011687.0,0.0
642,SPAIN,Male,24.0,7,0.0,2,0.0,1.0,1011687.0,0.0
627,SPAIN,Male,24.0,2,0.0,2,0.0,0.0,1011687.0,0.0
585,SPAIN,Male,24.0,9,0.0,2,0.0,0.0,1011687.0,0.0
696,SPAIN,Male,24.0,8,0.0,2,1.0,0.0,1011687.0,0.0
828,SPAIN,Male,24.0,6,0.0,2,1.0,1.0,1011687.0,0.0
683,SPAIN,Male,24.0,3,105356.74,1,1.0,1.0,1011687.0,0.0
743,SPAIN,Male,24.0,8,0.0,2,1.0,1.0,1011687.0,0.0
534,SPAIN,Male,24.0,1,112029.83,1,0.0,1.0,1011687.0,0.0
671,SPAIN,Male,24.0,5,0.0,2,1.0,1.0,1011687.0,0.0
519,SPAIN,Male,24.0,7,0.0,2,1.0,1.0,1011687.0,0.0
707,SPAIN,Female,24.0,0,0.0,2,0.0,1.0,1011687.0,0.0
623,SPAIN,Male,24.0,7,148167.83,2,1.0,1.0,1011687.0,0.0
662,SPAIN,Female,24.0,7,0.0,1,1.0,1.0,1011687.0,0.0
598,SPAIN,Female,24.0,2,0.0,1,1.0,0.0,1011687.0,0.0
684,SPAIN,Female,24.0,3,0.0,1,1.0,0.0,1011687.0,1.0
535,SPAIN,Male,24.0,4,142028.36,2,1.0,1.0,1011687.0,0.0
580,SPAIN,Male,24.0,9,123331.36,1,0.0,0.0,1011687.0,0.0
696,SPAIN,Male,24.0,1,0.0,1,1.0,0.0,1011687.0,0.0
662,SPAIN,Female,24.0,8,80613.93,1,1.0,1.0,1011687.0,0.0
705,SPAIN,Male,24.0,6,132077.48,1,1.0,0.0,1011687.0,0.0
777,SPAIN,Female,24.0,2,0.0,2,1.0,1.0,1011687.0,0.0
733,SPAIN,Female,24.0,1,0.0,1,1.0,0.0,1011687.0,1.0
628,SPAIN,Male,24.0,4,0.0,2,0.0,1.0,1011687.0,0.0
750,SPAIN,Male,24.0,6,0.0,2,0.0,1.0,1011687.0,0.0
596,SPAIN,Male,24.0,4,0.0,2,1.0,1.0,1011687.0,0.0
632,SPAIN,Male,24.0,8,121531.9,2,1.0,1.0,1011687.0,0.0
759,SPAIN,Female,24.0,10,0.0,2,1.0,1.0,1011687.0,0.0
506,SPAIN,Female,24.0,5,0.0,1,0.0,1.0,1011687.0,0.0
594,SPAIN,Female,24.0,0,97378.54,1,1.0,1.0,1011687.0,0.0
507,SPAIN,Male,24.0,2,0.0,1,1.0,0.0,1011687.0,0.0
678,SPAIN,Female,25.0,3,0.0,2,0.0,1.0,1011687.0,0.0
705,SPAIN,Female,25.0,5,0.0,2,1.0,1.0,1011687.0,0.0
677,SPAIN,Male,25.0,8,130866.19,1,0.0,0.0,1011687.0,1.0
669,SPAIN,Female,25.0,9,117265.14,1,1.0,1.0,1011687.0,0.0
712,SPAIN,Female,25.0,9,91592.06,1,1.0,0.0,1011687.0,0.0
524,SPAIN,Male,25.0,5,121132.26,1,0.0,0.0,1011687.0,0.0
668,SPAIN,Male,25.0,5,0.0,2,1.0,0.0,1011687.0,0.0
550,SPAIN,Female,25.0,5,0.0,2,1.0,1.0,1011687.0,0.0
622,SPAIN,Male,25.0,9,0.0,2,1.0,0.0,1011687.0,0.0
697,SPAIN,Female,25.0,7,0.0,2,0.0,1.0,1011687.0,0.0
567,SPAIN,Female,25.0,5,115115.32,2,1.0,1.0,1011687.0,0.0
542,SPAIN,Female,25.0,7,0.0,2,0.0,1.0,1011687.0,0.0
583,SPAIN,Male,25.0,2,0.0,2,0.0,1.0,1011687.0,0.0
706,SPAIN,Male,25.0,1,128514.17,1,1.0,0.0,1011687.0,0.0
718,SPAIN,Female,25.0,8,0.0,1,1.0,1.0,1011687.0,0.0
712,SPAIN,Female,25.0,0,0.0,2,0.0,0.0,1011687.0,0.0
564,SPAIN,Male,25.0,5,132876.23,1,1.0,0.0,1011687.0,0.0
791,SPAIN,Male,25.0,7,0.0,1,1.0,0.0,1011687.0,1.0
669,SPAIN,Male,25.0,9,0.0,2,1.0,1.0,1011687.0,0.0
573,SPAIN,Male,25.0,9,0.0,2,1.0,1.0,1011687.0,0.0
778,SPAIN,Male,25.0,5,98752.03,1,1.0,0.0,1011687.0,0.0
539,SPAIN,Male,25.0,4,140576.11,1,1.0,1.0,1011687.0,0.0
801,SPAIN,Male,25.0,4,137714.4,2,1.0,0.0,1011687.0,1.0
557,SPAIN,Female,25.0,10,145018.64,1,1.0,1.0,1011687.0,0.0
675,SPAIN,Female,25.0,6,116803.8,1,1.0,1.0,1011687.0,0.0
646,SPAIN,Male,25.0,1,0.0,1,1.0,1.0,1011687.0,0.0
607,SPAIN,Female,25.0,1,121166.89,1,0.0,1.0,1011687.0,0.0
762,SPAIN,Male,25.0,6,0.0,2,0.0,1.0,1011687.0,0.0
714,SPAIN,Male,25.0,5,0.0,2,1.0,1.0,1011687.0,1.0
850,SPAIN,Male,25.0,10,84963.53,2,1.0,1.0,1011687.0,0.0
687,SPAIN,Male,25.0,2,172463.45,1,1.0,0.0,1011687.0,0.0
759,SPAIN,Male,25.0,6,0.0,2,0.0,0.0,1011687.0,0.0
773,SPAIN,Female,25.0,4,0.0,2,1.0,1.0,1011687.0,0.0
714,SPAIN,Male,25.0,1,0.0,2,1.0,1.0,1011687.0,0.0
507,SPAIN,Female,25.0,4,0.0,2,1.0,0.0,1011687.0,0.0
711,SPAIN,Male,25.0,3,0.0,2,1.0,0.0,1011687.0,0.0
755,SPAIN,Female,25.0,3,99786.07,1,0.0,1.0,1011687.0,0.0
685,SPAIN,Male,25.0,2,86006.21,1,1.0,1.0,1011687.0,0.0
676,SPAIN,Female,25.0,3,102515.72,1,1.0,1.0,1011687.0,0.0
627,SPAIN,Male,25.0,2,0.0,1,1.0,0.0,1011687.0,0.0
648,SPAIN,Male,25.0,3,0.0,2,1.0,0.0,1011687.0,0.0
850,SPAIN,Female,25.0,3,0.0,1,0.0,1.0,1011687.0,0.0
666,SPAIN,Male,25.0,6,99812.88,2,0.0,1.0,1011687.0,0.0
678,SPAIN,Female,25.0,7,0.0,2,0.0,1.0,1011687.0,0.0
676,SPAIN,Female,25.0,9,0.0,2,0.0,0.0,1011687.0,0.0
679,SPAIN,Male,25.0,9,0.0,2,1.0,0.0,1011687.0,0.0
681,SPAIN,Female,25.0,8,0.0,2,1.0,1.0,1011687.0,0.0
763,SPAIN,Male,25.0,7,92350.36,1,1.0,0.0,1011687.0,0.0
675,SPAIN,Male,25.0,7,0.0,2,1.0,0.0,1011687.0,0.0
632,SPAIN,Female,25.0,0,97378.54,1,1.0,1.0,1011687.0,0.0
634,SPAIN,Male,25.0,6,0.0,2,0.0,1.0,1011687.0,0.0
607,SPAIN,Male,25.0,6,0.0,2,0.0,1.0,1011687.0,0.0
667,SPAIN,Female,25.0,8,0.0,2,1.0,0.0,1011687.0,0.0
530,SPAIN,Male,25.0,7,0.0,2,1.0,0.0,1011687.0,0.0
636,SPAIN,Male,25.0,3,134497.27,1,0.0,0.0,1011687.0,0.0
797,SPAIN,Female,25.0,10,0.0,2,1.0,0.0,1011687.0,0.0
714,SPAIN,Female,25.0,7,0.0,1,0.0,0.0,1011687.0,0.0
725,SPAIN,Female,25.0,9,0.0,2,1.0,0.0,1011687.0,0.0
633,SPAIN,Male,25.0,7,0.0,2,0.0,0.0,1011687.0,0.0
646,SPAIN,Female,25.0,4,75212.28,1,1.0,0.0,1011687.0,0.0
742,SPAIN,Male,25.0,2,0.0,2,1.0,0.0,1011687.0,0.0
641,SPAIN,Female,25.0,8,0.0,1,1.0,1.0,1011687.0,0.0
739,SPAIN,Male,25.0,5,0.0,1,1.0,0.0,1011687.0,0.0
803,SPAIN,Male,25.0,9,110783.28,1,1.0,1.0,1011687.0,0.0
582,SPAIN,Male,25.0,3,0.0,2,1.0,1.0,1011687.0,0.0
663,SPAIN,Male,25.0,6,151758.41,1,1.0,1.0,1011687.0,0.0
558,SPAIN,Male,25.0,8,101465.31,1,1.0,1.0,1011687.0,0.0
804,SPAIN,Female,25.0,3,0.0,2,1.0,1.0,1011687.0,0.0
705,SPAIN,Female,25.0,3,122874.36,1,1.0,0.0,1011687.0,0.0
509,SPAIN,Female,25.0,3,108738.71,2,1.0,0.0,1011687.0,0.0
710,SPAIN,Male,25.0,2,0.0,2,1.0,0.0,1011687.0,0.0
769,SPAIN,Male,25.0,10,0.0,2,0.0,0.0,1011687.0,0.0
671,SPAIN,Male,25.0,5,0.0,2,0.0,1.0,1011687.0,0.0
597,SPAIN,Male,25.0,5,0.0,2,1.0,1.0,1011687.0,0.0
549,SPAIN,Female,25.0,2,0.0,2,1.0,1.0,1011687.0,0.0
586,SPAIN,Male,25.0,1,0.0,1,1.0,1.0,1011687.0,0.0
773,SPAIN,Male,25.0,0,0.0,2,0.0,0.0,1011687.0,0.0
525,SPAIN,Female,25.0,10,0.0,1,1.0,0.0,1011687.0,1.0
790,SPAIN,Male,25.0,5,0.0,2,1.0,1.0,1011687.0,0.0
682,SPAIN,Male,25.0,7,136658.44,1,1.0,1.0,1011687.0,0.0
550,SPAIN,Female,25.0,9,0.0,2,1.0,1.0,1011687.0,0.0
479,SPAIN,Male,25.0,4,0.0,2,0.0,0.0,1011687.0,0.0
655,SPAIN,Male,25.0,2,122314.5,1,1.0,0.0,1011687.0,0.0
686,SPAIN,Male,25.0,8,0.0,2,0.0,1.0,1011687.0,0.0
627,SPAIN,Female,25.0,1,0.0,2,1.0,1.0,1011687.0,0.0
773,SPAIN,Female,25.0,4,0.0,2,1.0,1.0,1011687.0,0.0
593,SPAIN,Male,25.0,2,0.0,1,1.0,0.0,1011687.0,1.0
699,SPAIN,Female,25.0,8,115406.97,1,1.0,0.0,1011687.0,0.0
707,SPAIN,Female,25.0,5,0.0,2,0.0,1.0,1011687.0,0.0
731,SPAIN,Male,25.0,8,96950.21,1,0.0,0.0,1011687.0,1.0
705,SPAIN,Male,25.0,9,0.0,1,1.0,1.0,1011687.0,1.0
535,SPAIN,Male,25.0,7,0.0,2,1.0,0.0,1011687.0,0.0
743,SPAIN,Female,25.0,7,0.0,2,1.0,0.0,1011687.0,0.0
678,SPAIN,Male,25.0,7,0.0,2,1.0,1.0,1011687.0,0.0
757,SPAIN,Female,25.0,0,0.0,2,1.0,0.0,1011687.0,0.0
828,SPAIN,Male,25.0,7,0.0,2,1.0,0.0,1011687.0,0.0
637,SPAIN,Female,25.0,5,133707.09,1,0.0,1.0,1011687.0,0.0
632,SPAIN,Male,25.0,5,0.0,1,1.0,0.0,1011687.0,0.0
739,SPAIN,Female,25.0,7,0.0,2,1.0,1.0,1011687.0,0.0
